"subject" "activity" "domain" "acceleration" "source" "firstDerivation" "secondDerivation" "calculation" "direction" "meanValue" "unit"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.642515716574286 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.626785744584416 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.62853163071948 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.684856438953896 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.518323878824675 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.583819796092208 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.593011288564935 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.563547785174026 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.531005941495552 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "x" -0.572347541484091 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "y" -0.567046977262987 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "z" -0.460792123277305 "g"
"7" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.668879188156396 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.668963362464935 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.628877272791136 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.650923648207792 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.643767578493507 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.630419275006169 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.655083354905844 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "x" -0.703883646896104 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "y" -0.671161922837662 "rad/seg"
"7" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "z" -0.698949518905844 "rad/seg"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.622815767680292 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.550560230585714 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0831829573168831 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00760909767418831 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00791725696048701 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.615131377408279 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.622997416262013 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.664336860544416 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.511312036747403 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.510669879158539 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "x" 0.270211697814935 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "y" -0.0187904887668182 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "z" -0.112492375388312 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "x" -0.577518324748052 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "y" -0.546403365345779 "g"
"7" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "z" -0.456473642256981 "g"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.713191348337662 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.658017844948377 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0942037376182662 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0414401406082792 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0610307928148701 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.701731200484416 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.674920114957468 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.750808705594156 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.581899897967532 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.598670795839286 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "x" -0.0518716929407792 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "y" -0.0646077113078896 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "z" 0.0977671721406169 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "x" -0.687155474097403 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "y" -0.652408657909091 "rad/seg"
"7" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "z" -0.663340760331169 "rad/seg"
"7" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.511312036747403 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.510669879158539 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.681289120844156 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.0420221452496753 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0342160711928604 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.956538178587662 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "y" -0.955312554090909 "g"
"7" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "z" -0.923304724090909 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.442103958836313 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.558810587379888 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.509945204702793 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.415829212913966 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.557209276761452 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.516777773293296 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.386874590900559 "g"
"8" "sitting" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.615102142452514 "g"
"8" "sitting" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.427111328334078 "g"
"8" "sitting" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.59384213912514 "g"
"8" "sitting" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.504445575653073 "g"
"8" "sitting" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.273860298597765 "g"
"8" "sitting" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.437275160035196 "g"
"8" "sitting" "frequency" "body" "accelerometer" NA NA "std" "x" -0.504753273667598 "g"
"8" "sitting" "frequency" "body" "accelerometer" NA NA "std" "y" -0.276741161195531 "g"
"8" "sitting" "frequency" "body" "accelerometer" NA NA "std" "z" -0.37644968660838 "g"
"8" "sitting" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.650017653313408 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.714053548100559 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.549477566316201 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.578223176773743 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.563925454569832 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.490327494200559 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.405833691139665 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" NA NA "std" "x" -0.645652378391061 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" NA NA "std" "y" -0.497536296659218 "rad/seg"
"8" "sitting" "frequency" "body" "gyroscope" NA NA "std" "z" -0.43269229084581 "rad/seg"
"8" "sitting" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.443233657336201 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.488311280762011 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0917685399526257 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" NA "mean" "y" -0.000987307582614525 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.0259521865934078 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.490335946581006 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.380892233855866 "g"
"8" "sitting" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.586457549364246 "g"
"8" "sitting" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.360642734297765 "g"
"8" "sitting" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.478154547792179 "g"
"8" "sitting" "time" "body" "accelerometer" NA NA "mean" "x" 0.265556589446927 "g"
"8" "sitting" "time" "body" "accelerometer" NA NA "mean" "y" -0.0203467625075978 "g"
"8" "sitting" "time" "body" "accelerometer" NA NA "mean" "z" -0.105083983984358 "g"
"8" "sitting" "time" "body" "accelerometer" NA NA "std" "x" -0.502699525770391 "g"
"8" "sitting" "time" "body" "accelerometer" NA NA "std" "y" -0.242994007530726 "g"
"8" "sitting" "time" "body" "accelerometer" NA NA "std" "z" -0.363216848830168 "g"
"8" "sitting" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.620014686122905 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.666549346351955 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.105480277744693 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0432248501716201 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.056931431927933 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.65030267946648 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.621661472464805 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.635224078368715 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.384089748443911 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.514821632079888 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" NA NA "mean" "x" 0.024738364749162 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" NA NA "mean" "y" -0.103746700655866 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" NA NA "mean" "z" 0.0539935059407821 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" NA NA "std" "x" -0.624493083196648 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" NA NA "std" "y" -0.491024448864804 "rad/seg"
"8" "sitting" "time" "body" "gyroscope" NA NA "std" "z" -0.380733150165363 "rad/seg"
"8" "sitting" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.360642734297765 "g"
"8" "sitting" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.478154547792179 "g"
"8" "sitting" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.668092950782123 "g"
"8" "sitting" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.0520150292813408 "g"
"8" "sitting" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0331423877814525 "g"
"8" "sitting" "time" "gravity" "accelerometer" NA NA "std" "x" -0.942988336793296 "g"
"8" "sitting" "time" "gravity" "accelerometer" NA NA "std" "y" -0.944310386480447 "g"
"8" "sitting" "time" "gravity" "accelerometer" NA NA "std" "z" -0.90610826224581 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.682168739176471 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.721947141656863 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.734992607029412 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.636433504543137 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.797096568 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.742041896980392 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.578323210437255 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.825518178078431 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.661265500205882 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.753064279735294 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.717635975238235 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.552336636519608 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.750519162588235 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "x" -0.726771337490196 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "y" -0.557507814862745 "g"
"8" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "z" -0.753200784692157 "g"
"8" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.793654280423529 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.828833099803922 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.71616765577451 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.739249164401961 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.667115725517647 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.726177374313726 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.73567597586598 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "x" -0.727260769441176 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "y" -0.705671882338235 "rad/seg"
"8" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "z" -0.766796599313725 "rad/seg"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.693970947105882 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.698126595419608 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0709613313627451 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00410267452715686 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00865086426392157 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.726312934619608 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.595313667764706 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.812081913529412 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.657841168134314 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.687208716852941 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "x" 0.279888894852941 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "y" -0.014403708822451 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "z" -0.109837952176471 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "x" -0.723806131323529 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "y" -0.536087268205882 "g"
"8" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "z" -0.738588327088235 "g"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.767707293078431 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.802335816990196 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.104074113676471 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0345947722803922 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0606706132745098 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.718298543676471 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.790882586666667 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.802573968284314 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.637885629840196 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.698301555280392 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "x" -0.0335218219517647 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "y" -0.0688443220154902 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "z" 0.0817994345244118 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "x" -0.711895541068627 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "y" -0.71118736525098 "rad/seg"
"8" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "z" -0.740685576490196 "rad/seg"
"8" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.657841168134314 "g"
"8" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.687208716852941 "g"
"8" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.61135636372549 "g"
"8" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.174812965882353 "g"
"8" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.172297590376696 "g"
"8" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.974031479117647 "g"
